,Text,fear,joy,optimism,love,sadness,anticipation,trust,pessimism,surprise,disgust,anger
456,how happy i am in my current relationship and how much I want it to be a permanent thing in my life.,0.03282223269343376,0.9947132468223572,0.8392682075500488,0.9184873104095459,0.023634634912014008,0.0856243446469307,0.12118914723396301,0.015714215114712715,0.03383459523320198,0.012101331725716591,0.013196442276239395
457,Happy that I'm trying to work toward my goal of losing weight.,0.06447357684373856,0.9911231994628906,0.9389350414276123,0.15614168345928192,0.01846248470246792,0.09825924783945084,0.06696430593729019,0.012124321423470974,0.03987922519445419,0.008183635771274567,0.007892133668065071
458,Had a wonderful and insightful conversation with my best friend. Many of the things we talked about we were on the same wavelength.,0.020071567967534065,0.9952865242958069,0.9113925099372864,0.843781590461731,0.013466382399201393,0.08858200907707214,0.22877444326877594,0.008556105196475983,0.06580126285552979,0.006615432910621166,0.007037498988211155
459,Got to spend the evening with my family.  We were just chilling and chatting about our days (work and school),0.03749062865972519,0.9964369535446167,0.8891157507896423,0.4803985357284546,0.02472364343702793,0.19286973774433136,0.10203590244054794,0.010505625046789646,0.06314133107662201,0.005856037139892578,0.0036477036774158478
460,God was part of my life yesterday as he is everyday and everyday is great because of God.,0.031993318349123,0.9879947304725647,0.9820099472999573,0.5097740888595581,0.009827368892729282,0.08155791461467743,0.33103060722351074,0.008551519364118576,0.04808637872338295,0.005919429939240217,0.009689612314105034
461,God paints the most beautiful mornings. Beautiful sunrise and the Fall scenery is breath taking.,0.027862194925546646,0.9933512806892395,0.9383463263511658,0.7415979504585266,0.008392051793634892,0.07439877837896347,0.26086777448654175,0.007133160717785358,0.0727149099111557,0.007472258061170578,0.009570718742907047
462,"GOD is the core of my being and existence. Everything revolves around it in my world. Family, work, friends, etc. My decisions are influenced by my belief and my faith in GOD. GOD is goodness, peace, love, protection, wisdom and acceptance. It does not get any better than that.",0.0780855119228363,0.9652678370475769,0.9886670112609863,0.6490854024887085,0.011890464462339878,0.10161326825618744,0.5964613556861877,0.01336153969168663,0.04614761099219322,0.007405316457152367,0.014798270538449287
463,God is always a part of my dayHe makes me feel better when I am sad or having a rough time.,0.023780470713973045,0.47813206911087036,0.9744351506233215,0.12847308814525604,0.7883739471435547,0.04569374769926071,0.16539143025875092,0.08530176430940628,0.012093900702893734,0.01407997403293848,0.01144416630268097
464,"God and my faith are very important to me. I live my life in a way that emanates this. Going to Biblke Study , I was so happy to see the 2 young girls attending and then scripture verses stating ""to the young' a I knew God was speaking directly to them. It is in these occasions that i can really see and feel God in my life and that makes me happy",0.03356536105275154,0.9932935237884521,0.9649832248687744,0.5574259161949158,0.012403593398630619,0.06772569566965103,0.19547349214553833,0.007341824937611818,0.04629521444439888,0.0052247559651732445,0.00686936778947711
465,God always there to help,0.055084146559238434,0.9448760747909546,0.9909183979034424,0.346998006105423,0.014163155108690262,0.13074837625026703,0.5424351692199707,0.011595120653510094,0.03891100361943245,0.005639164708554745,0.009513095021247864
466,Glen stopped by last night so we could go over the state elections from Tuesday. He keeps seeing hope in these results where I see a repeat of 2016 That's his faith as an acadeic in these idioy polls.,0.17784009873867035,0.4805932939052582,0.9894694089889526,0.027414757758378983,0.017716271802783012,0.4771496653556824,0.4789103865623474,0.04146092012524605,0.029408076778054237,0.009502852335572243,0.012139007449150085
467,exercising makes me feel like the best version of myself. i look forward to it every morning with my son when i wake up in the morning.,0.018983852118253708,0.9963268637657166,0.9545924663543701,0.48804742097854614,0.008272567763924599,0.1330251544713974,0.20434123277664185,0.0071047828532755375,0.05344763025641441,0.009270098060369492,0.013221098110079765
468,Exercising feels like meditation it clears my mind and makes me feel energized.,0.0287043247371912,0.9853164553642273,0.9789900183677673,0.15752646327018738,0.007546648383140564,0.2049098014831543,0.31396955251693726,0.007440036628395319,0.06370135396718979,0.005642994772642851,0.00865317601710558
469,Every night we have dinner as a family. It means a lot to us as it's a special time together to be calm and relaxed outside of work and school.,0.029414689168334007,0.9966463446617126,0.9025881290435791,0.8771806955337524,0.02737002819776535,0.12069935351610184,0.17244853079319,0.011395302601158619,0.05446163937449455,0.006529016420245171,0.004633261822164059
470,"Every morning I take my son to school and husband to work, then head home to work my job and take care of the household. I most look forward to them returning home to me, so we can spend the evening together. I missed them, as always and was so happy when they got home!",0.03645329549908638,0.9938043355941772,0.8154711127281189,0.7790722846984863,0.10979297012090683,0.1562710851430893,0.09091205894947052,0.01840527355670929,0.03195427358150482,0.0058600688353180885,0.0030966512858867645
471,Cooking good food makes me feel good. I am happy about what I made.,0.023656221106648445,0.9950575828552246,0.9001883864402771,0.23786762356758118,0.010661243461072445,0.06631562858819962,0.05813401937484741,0.007246163673698902,0.0465385876595974,0.009056773968040943,0.009186304174363613
472,Continued with the physiotherapy exercise after being pushed by my daughter. Great to have a daughter who care for me so much.,0.02116846852004528,0.996638298034668,0.9109175801277161,0.8699397444725037,0.011165020056068897,0.10415413975715637,0.23780404031276703,0.00874275155365467,0.05108865350484848,0.01021308358758688,0.013711230829358101
473,Completed the most important project of my career. Now I can move on to other important projects. Completely satisfied with my work.,0.05345948785543442,0.9887927174568176,0.9494342803955078,0.07389316707849503,0.008121922612190247,0.23659981787204742,0.10784906148910522,0.008742235600948334,0.05495895817875862,0.006957328878343105,0.008617817424237728
474,Both if my kids had their belt test in karate class and they warned thier new belts. I was so proud of them!!,0.0530368909239769,0.9962412118911743,0.9446421265602112,0.5787646770477295,0.0108374934643507,0.16098494827747345,0.23835352063179016,0.009021911770105362,0.10323791205883026,0.006084338296204805,0.007617550902068615
475,"Bleak cold snowy day, I think I have SAD. Spent too much time on the internet reading random articles and doing mturk hits, instead of starting my day reading my Bible, praying and journaling. But I finally felt anxious enough to get motivated and did it later in the afternoon, as well as worked on Bible study I will teach next week. That perked me up and felt like I had done something good for myself and my little niche of the world.",0.8212428689002991,0.11735831201076508,0.5184704661369324,0.017735017463564873,0.8698416948318481,0.06372307240962982,0.03238840401172638,0.2815682590007782,0.010968533344566822,0.01329067349433899,0.006604594178497791
476,Being with my family yesterday made me feel happy simply due to how we all spent time together. Being off social media made a big difference for us all to talk and laugh together. My oldest son spent a lot of time with his younger brother by playing with him. The sound of laughter was amazing and is not something that is a daily activity. To have us all together communicating and joking together was a great feeling and one that is not a daily activity.,0.025559337809681892,0.9972330927848816,0.7680503726005554,0.6281841397285461,0.03634363412857056,0.0521322526037693,0.053864575922489166,0.01072593592107296,0.0631905198097229,0.009179254062473774,0.006092218682169914
477,Being able to take care of my family's needs brings so much joy and happiness. They are the most important part of my day.,0.034663327038288116,0.9965230226516724,0.9011713266372681,0.9257063269615173,0.020853091031312943,0.06447672843933105,0.19049547612667084,0.013604041188955307,0.058398403227329254,0.010271423496305943,0.009026364423334599
478,Basically had to complete reviews for people and give them good news for their performance for the quarter.,0.035664886236190796,0.976371169090271,0.9470711350440979,0.06291922181844711,0.0065226200968027115,0.5983564257621765,0.25084182620048523,0.008958903141319752,0.10706777125597,0.00795246846973896,0.010222221724689007
479,At the end of the day all you have is family. I am so proud to share my life with my children.,0.027927685528993607,0.9961186647415161,0.9266635775566101,0.923385500907898,0.018508706241846085,0.07620538026094437,0.2098603993654251,0.012134119868278503,0.0527186319231987,0.009076284244656563,0.009117022156715393
480,As a government employee I'm at home a lot right now.  I get to see my kids from the time they wake up to the time they wake up to the time they go to bed.,0.047345951199531555,0.992597222328186,0.5117294788360596,0.7774887681007385,0.1405460387468338,0.11589256674051285,0.056020624935626984,0.02316247671842575,0.04109525308012962,0.010203615762293339,0.0039017996750772
481,An article I wrote was published and quickly got high praise reviews. Yippee!,0.03439696505665779,0.9912803769111633,0.8817788362503052,0.0778440609574318,0.007589575368911028,0.24794317781925201,0.07534558326005936,0.007279939949512482,0.06791149824857712,0.009144071489572525,0.011370088905096054
482,"Although her behavior has been difficult lately, my little girl is still the best part of my day. She makes me laugh and smile and she is so loving. I adore her.",0.03332051634788513,0.9938244819641113,0.8627334833145142,0.9676215052604675,0.02025613561272621,0.06775597482919693,0.25903478264808655,0.016446009278297424,0.05130808427929878,0.015169652178883553,0.01904025301337242
483,"All day, I struggled with period cramps and excessive bleeding. This is my first period in 10 months. I felt awful throughout the day so I was constantly reminded of it. Hot flashes, cramps, and having to change pads every hour or so.",0.9685806632041931,0.010570714250206947,0.009279031306505203,0.015528025105595589,0.9642809629440308,0.03378792107105255,0.011901442892849445,0.5444777011871338,0.031065575778484344,0.4145093560218811,0.21317854523658752
484,"After work, my husband and I put our daughter to bed and decided to start painting our new home. We worked together as a team to tape and start cutting in. We got a lot more done than I thought we would. We spend the night laughing and catching up with each other since he works pretty demanding hours.",0.038522399961948395,0.9944902658462524,0.9662865400314331,0.32590797543525696,0.008805934339761734,0.4734933078289032,0.31141847372055054,0.009184186346828938,0.09822782129049301,0.0053468914702534676,0.006746833212673664
485,"After a restful sleep, woke up without alarm and fixed my coffee. I sat down to meditate on God's word. I felt calm and at peace the rest of the day.",0.034073568880558014,0.980387270450592,0.9720554351806641,0.08669096231460571,0.01478292141109705,0.12532658874988556,0.14125928282737732,0.009092711843550205,0.03427654132246971,0.005314488895237446,0.006427146028727293
486,"After a 10 minute walk, raked leaves, tidied up the yard before a threat of snow. The air was cool/crisp and I felt great afterward!",0.07395315170288086,0.9808139204978943,0.9334696531295776,0.04499157518148422,0.009468394331634045,0.14378266036510468,0.08126519620418549,0.008690162561833858,0.05711536854505539,0.010070621967315674,0.010095612145960331
487,"A two mile morning walk in invigorating circumstances, coolness/wind, made me satisfied that I did so and proud as well.",0.021716440096497536,0.9945241212844849,0.9394993185997009,0.22035948932170868,0.01130689587444067,0.09520552307367325,0.11647065728902817,0.006840349640697241,0.0655742660164833,0.006818575784564018,0.007257505320012569
488,"A group of my friends and I met up to play D&D. It was great, we'd taken a four-month hiatus (two of us have kids, another two had exams) and it was like we'd never stopped. Rolling dice, eating pizza and drinking beer into the night, catching up, killing orcs and whatnot.",0.03125343844294548,0.9937060475349426,0.9008455276489258,0.14003515243530273,0.01773173175752163,0.3144794702529907,0.09495849162340164,0.010593953542411327,0.04745252802968025,0.007247991859912872,0.0074013397097587585
489,A friend of mine sent me a video that I could not even watch 10 seconds of. It was so upsetting to me. I messaged him back yelling at him for sending me such a disturbing video. He apologized and said he understood and that he would never do that again. I can only tell you the few seconds that I did see. It was a man with what I am assuming was his infant child. The man was slapping the baby because the baby could not stand up on their own. He was also yelling at that poor baby was screaming. I could NOT watch anymore. It still bothers me because that is one of those things that you can not unsee!!,0.8805361986160278,0.0029315778519958258,0.0054112994112074375,0.006546514108777046,0.8750550150871277,0.02460566535592079,0.00850448478013277,0.1976621448993683,0.03623589873313904,0.8658965229988098,0.9075117707252502
490,A friend had an art gallery opening. I didn't want to go because I was tired and the event was a half hour away. But I went and was supportive and had a good time.,0.14510475099086761,0.9804683923721313,0.9851952791213989,0.24609887599945068,0.022161880508065224,0.4660497307777405,0.45055723190307617,0.016493115574121475,0.08756419271230698,0.0029387425165623426,0.003041906049475074
491,"Yesterday we grilled salmon for dinner, even though it was 40º F outside and I had bought the salmon a week ago. We took a chance on it being bad, but it was delicious and no one got sick. I'm looking forward to grilling salmon again.",0.06402314454317093,0.9939303398132324,0.8907864093780518,0.2475878745317459,0.022034956142306328,0.17333926260471344,0.08357325941324234,0.00935613363981247,0.05641210824251175,0.006949127651751041,0.005378832574933767
492,I love to cook. I am really good at it and it keeps me from spending too much money on food all the time.,0.03059840202331543,0.9964136481285095,0.9084250926971436,0.9212944507598877,0.017351532354950905,0.09088201820850372,0.18786920607089996,0.011570674367249012,0.048598650842905045,0.008559422567486763,0.008574403822422028
493,Yesterday I had finally finished the 1 hour long workout video that I have been putting off for  a long time. Words could not express how proud I was of myself and how happy I was when the video was over.,0.07794615626335144,0.9936575293540955,0.8143892288208008,0.12987397611141205,0.02039681375026703,0.1680915504693985,0.06204729899764061,0.010464014485478401,0.10234982520341873,0.00899741891771555,0.006976115982979536
494,"Yesterday, I had a great conversation on the phone with my old friend, Matt.  We made plans for Friday night to get together and catch up.",0.018654530867934227,0.99577796459198,0.9340983629226685,0.7541124224662781,0.016004694625735283,0.3339230716228485,0.27183565497398376,0.010146543383598328,0.06031084805727005,0.004944339394569397,0.005583493039011955
495,"I was able to connect via phone with my old friend, Mary, yesterday, which was her birthday. We have been friends for over thirty years but we live thousands of miles apart for the past few year as so it has been hard to continue our communications. It made me realize the importance of enduring friendship as we caught up with each other’s lives on her special day, which turned out to be a happy and special day for me too.",0.022738803178071976,0.9933017492294312,0.7818610072135925,0.9339737892150879,0.10222616791725159,0.10565047711133957,0.16548795998096466,0.01804221048951149,0.060005635023117065,0.00605052663013339,0.004313156008720398
496,When I went home I hung out with my wife. We cuddled and watched youtube videos.,0.019858529791235924,0.9911180138587952,0.5598915815353394,0.9011403918266296,0.28376129269599915,0.06684868037700653,0.06383883953094482,0.03405456244945526,0.03236931934952736,0.015086941421031952,0.0063601406291127205
497,"Yesterday, the stress of all I was trying to accomplish started catching up with me. I took some time to just snuggle our pup, and while there, was praying and telling God that I really needed some help. I could feel a very calm rush come over me, and could feel His arms around me.",0.3099364638328552,0.4308817684650421,0.9605894684791565,0.03789633885025978,0.518713653087616,0.09617882966995239,0.10682175308465958,0.1028224527835846,0.00970492884516716,0.005974932573735714,0.0035826065577566624
498,"After my presentation, I headed back home to rest. I slept like 13 hours straight. I haven't had rest this long for a very long time!",0.25214555859565735,0.5782900452613831,0.37693342566490173,0.02622591331601143,0.5529465675354004,0.3945763111114502,0.03817465156316757,0.12910272181034088,0.046720050275325775,0.008306644856929779,0.0019210003083571792
499,yesterday was so good with the boys. I had a deep conversation with Connor about his feelings. I helped Nicholas with his reading. And I just hung out with James.,0.015517539344727993,0.9925381541252136,0.8865527510643005,0.6203501224517822,0.07436660677194595,0.13319425284862518,0.10934853553771973,0.013493570499122143,0.03391220048069954,0.004575985949486494,0.0029791712295264006
500,"I have been with the love of my life for over 45 years.  We have not every had to ""work"" on our marriage because we each tend to get our greatest joy from making the other person happy.  The time that I hugged her in the kitchen in the evening contained a lifetime of communications.",0.03402257338166237,0.9918543100357056,0.7680156826972961,0.9775862693786621,0.04472219571471214,0.07677365839481354,0.20248037576675415,0.023153528571128845,0.04416212439537048,0.014138966798782349,0.014157836325466633
501,We watched I Was Prey in a glorious hours-long binge. It was fun and relaxing.,0.029533276334404945,0.9966922998428345,0.8568440079689026,0.3992888331413269,0.007892324589192867,0.16312485933303833,0.1079319640994072,0.006907094735652208,0.08372866362333298,0.009198437444865704,0.009635012596845627
502,Yesterday i was able to break my diet due to the celebration and enjoy a nice piece of a delicious German chocolate cake. i have been avoiding sweets and this was such a nice and decadent treat that i was able to enjoy without guilt because i know i had been good on my diet.,0.016354482620954514,0.9965366125106812,0.7651026248931885,0.3808315396308899,0.02400343492627144,0.06686544418334961,0.04167332500219345,0.008395095355808735,0.05073298513889313,0.013468554243445396,0.009484615176916122
503,"My family took me out to my favorite restaurant, ordered my favorite dish (lobster) and had a birthday cake sent to my table.",0.024000702425837517,0.9967054724693298,0.7372950911521912,0.9365309476852417,0.02531992644071579,0.0700840875506401,0.11680411547422409,0.011834949254989624,0.05599220097064972,0.01259586215019226,0.0106670456007123
504,"Yesterday I ate a steak and lots of vegetables for dinner in order to get in my daily protein. I felt ""FULL"" and complete.",0.030551571398973465,0.9920476078987122,0.9195004105567932,0.14820492267608643,0.015672732144594193,0.0835542157292366,0.06841804832220078,0.009092948399484158,0.05441451072692871,0.009676890447735786,0.008477740921080112
505,"I had groceries delivered yesterday, and because I had just ""restocked"" my fridge and pantry, and had a productive day at work, I stopped early for the day and spent my afternoon preparing a delicious dinner. I slow-roasted a pork loin which I then shredded and cooked in a glaze and made into Chinese pork wraps, which were delicious and filling. Because I love to cook, this was a very enjoyable way to spend my afternoon",0.014668223448097706,0.9965529441833496,0.926537275314331,0.358196496963501,0.01168331503868103,0.21821779012680054,0.09936545044183731,0.008914121426641941,0.04807141050696373,0.008414385840296745,0.008310416713356972
506,I've been trying to get control of my recent weight gain and yesterday was day one of my new push in that direction. I renewed my daily food log online and went through the entire day without breaking my rules. Day one a very big success.,0.08191302418708801,0.9581621289253235,0.977391242980957,0.03948146104812622,0.013796914368867874,0.35311344265937805,0.23365913331508636,0.017318319529294968,0.05362728238105774,0.01023764256387949,0.016678014770150185
507,My mom had her biopsy to test if she has cancer. I am very worried that she might have uterine cancer and it would be the fault of the doctors if it is more aggressive than we originally thought. The reason I blame them is that they have been denying her a hysterectomy for years despite her uterine fibroids cause her so much phyiscal pain and distress.,0.9795984625816345,0.0025743208825588226,0.011921008117496967,0.006734506227076054,0.8038396835327148,0.06232486665248871,0.011318939737975597,0.47323840856552124,0.02006264217197895,0.5570893883705139,0.5361836552619934
508,"Work was trash today as usual, rotten work, rotten clients, rotten bosses. Still, it's a means to an end, and I'll get a break in a couple days.",0.009126110933721066,0.03286407142877579,0.12975329160690308,0.00526316137984395,0.5003511309623718,0.059291936457157135,0.011639300733804703,0.16950063407421112,0.010157261975109577,0.9575018882751465,0.9855808615684509
509,The MOOC live webcast was great last night. I had some excellent insights for my own writing.,0.02085704542696476,0.9935979843139648,0.9133470058441162,0.1818671077489853,0.0061276378110051155,0.2916368544101715,0.20403212308883667,0.00592775596305728,0.10025299340486526,0.00727406982332468,0.008654443547129631
510,Yesterday I finished my fourth week in a row of 30 minutes of exercise.,0.03389853239059448,0.9691951870918274,0.9556379318237305,0.10765978693962097,0.011725948192179203,0.4502202272415161,0.38989028334617615,0.014632310718297958,0.1038537472486496,0.009609457105398178,0.009226716123521328
511,"I manage a state forest.  In managing the state forest I oversee close to 40,000 acres of land.  In managing this land I have to work with many landowners who live along our boundary.  I had an incident yesterday where I had two people almost come to blows with wild claims against each other. Their claim involved the forest and I was put in the middle of it.",0.42525145411491394,0.014871862716972828,0.020784592255949974,0.0034323297441005707,0.09287949651479721,0.22852876782417297,0.009110734798014164,0.04443153366446495,0.03568068891763687,0.0982111319899559,0.0935232862830162
512,"Yesterday I spent two hours working out at our clubhouse gym. I walked on the treadmill for 500 calories, lifted weights and then rode an exercise bike for three miles.",0.03687689080834389,0.9668885469436646,0.9444044232368469,0.10800490528345108,0.020440837368369102,0.5082884430885315,0.32394641637802124,0.017927365377545357,0.1300974190235138,0.006446279585361481,0.004867992363870144
513,"I was able to spend some time with my husband yesterday, which was pretty important since he's leaving on a work trip in a couple of weeks and will be gone for a while. I love spending time with him and I make it a priority.",0.03016604296863079,0.9937001466751099,0.6873738765716553,0.9676677584648132,0.10165387392044067,0.10256972908973694,0.12837845087051392,0.024411946535110474,0.04064750298857689,0.012633880600333214,0.008478137664496899
514,I was happy about the exercise I was doing yesterday. I am trying to take part in an exercise challenge so every week I increase my activity. The activity increases have been going really well. I feel more energized when I exercise and I feel calmer and happier overall.,0.022397948428988457,0.9955587387084961,0.9645659327507019,0.3362967073917389,0.011059788055717945,0.12637990713119507,0.1625674068927765,0.008057008497416973,0.05746011063456535,0.006040601991117001,0.00702392403036356
515,My husband cooked a porterhouse steak by pan frying it. It was absolutely delicious. A great dinner.,0.021560639142990112,0.9967803955078125,0.8378527760505676,0.5044221878051758,0.008910465054214,0.09803080558776855,0.09801901876926422,0.006499566603451967,0.0799754410982132,0.010703740641474724,0.011805474758148193
516,"My wife and I have been on a low carb diet and eating at home most of the time to better control that. It's necessary for us to reduce our blood sugar and blood pressure. But yesterday we decided that if we picked from the menu carefully, we could go out to eat and enjoy a restaurant meal. It had been so long since we last did that that it was a real treat.",0.02452777698636055,0.9838640689849854,0.9529634118080139,0.075176902115345,0.02549680322408676,0.22350725531578064,0.08778191357851028,0.017223330214619637,0.03060094825923443,0.0077795423567295074,0.0059616281650960445
517,I was able to have dinner with family at a table. We don't often eat together but yesterday everyone was at home at the same time and we shared a feast. We enjoyed the communication we had and thoughts we shared. It was a fun evening and it made me appreciate for what I have in life. I felt very happy.,0.02333393134176731,0.9971103072166443,0.8446267247200012,0.7154686450958252,0.021322505548596382,0.07989501953125,0.08475127071142197,0.009070200845599174,0.05889815092086792,0.007320803124457598,0.005422423593699932
518,After I went hunting I got dinner and came home to spend time with my family. We were able to talk about our day and then we watched a movie together. We had a great time and enjoyed each other's company.,0.025330157950520515,0.9972551465034485,0.8599799275398254,0.7030434608459473,0.015231111086905003,0.12437175214290619,0.10426902025938034,0.008119507692754269,0.05655033513903618,0.0076057869009673595,0.006730794906616211
519,"My father called me on the phone. He is an older man and seldom makes phone calls. He is so afraid he'll be bothering you if he calls, so I usually have to be the one to call. Hearing from him out of the blue was great.",0.8968213796615601,0.8915140628814697,0.5774955749511719,0.22281485795974731,0.14068949222564697,0.07651424407958984,0.07277581095695496,0.0450531430542469,0.049185387790203094,0.005915988702327013,0.0029134913347661495
520,"Though I was sick yesterday, my husband was there to take care of my every need and made me feel safe and content.",0.07257767021656036,0.985545814037323,0.9413127303123474,0.9370014071464539,0.09949900209903717,0.07255455106496811,0.3063209652900696,0.027369659394025803,0.030380621552467346,0.008825020864605904,0.006046447437256575
521,Yesterday my friends reminded me that I respected and valued. It felt nice to know that my friends consider me important and valued.,0.011817184276878834,0.9960837364196777,0.9461007714271545,0.6626595854759216,0.01115143671631813,0.09449073672294617,0.1843070685863495,0.0073607610538601875,0.05390264466404915,0.007548091001808643,0.009358369745314121
522,"After leaving the doctors office yesterday, I came home and slept for 14 hours. I guess I needed it.",0.054951950907707214,0.8183108568191528,0.7592690587043762,0.012753327377140522,0.11011948436498642,0.5146605968475342,0.04725975915789604,0.061660412698984146,0.05123043805360794,0.011410004459321499,0.003933974076062441
523,I have been putting off doing laundry for at least two weeks and I finally got around to doing it yesterday. I actually needed to get out of the house anyway.,0.02861195057630539,0.49732744693756104,0.9362385272979736,0.01329183578491211,0.04583948105573654,0.8342870473861694,0.21665076911449432,0.07396809756755829,0.029792096465826035,0.042863719165325165,0.05631091445684433
524,Yesterday I chatted with my brother.  He was at the dmv so I just talked while he typed.  It was fun too see him.,0.019078942015767097,0.9966661334037781,0.7534963488578796,0.37326791882514954,0.012802602723240852,0.2733137905597687,0.10058202594518661,0.0075612193904817104,0.14197246730327606,0.008063563145697117,0.006647337228059769
525,From there we went to Red Robin and ate dinner. It was a nice evening and relaxing we got their early so it was not busy. I also used my birthday free burger coupon so saved some money too. All in all it was a great evening with my family.,0.01592830754816532,0.9971082806587219,0.860726535320282,0.43349507451057434,0.010263132862746716,0.15126194059848785,0.09258930385112762,0.00674058310687542,0.07123876363039017,0.009005497209727764,0.008416271768510342
526,"Well, in the afternoon I was able to meet up with my wife and son. We met at a local street taco place and enjoyed a good meal.",0.028458086773753166,0.9953487515449524,0.9082998633384705,0.3043762445449829,0.0088769206777215,0.4782048761844635,0.17976529896259308,0.008444436825811863,0.09876199811697006,0.0060317437164485455,0.006495786365121603
527,"My husband said he thought I must be losing weight because I look thinner. Since I've actually gained weight, I figure he's blinded by love, lol. But at least I'm hiding all this extra weight well with the way I'm dressing.",0.026650551706552505,0.9958462119102478,0.82664555311203,0.6989246606826782,0.031411055475473404,0.08608949929475784,0.07345664501190186,0.013831318356096745,0.05297581106424332,0.011289953254163265,0.007110116071999073
528,Yesterday I read several chapters of Glass Beads Game by Herman Hesse. I like the book very much it makes me calm.,0.03345174714922905,0.9672786593437195,0.9856433868408203,0.21422076225280762,0.007812207564711571,0.3875882029533386,0.5918932557106018,0.010010527446866035,0.06613706052303314,0.005398217123001814,0.009415377862751484
529,I decided to have a quiet night in and thus was able to sleep much more than usual on a Thursday night which started off my Friday on a good note.,0.027687806636095047,0.975013792514801,0.8553093671798706,0.03562125191092491,0.010345089249312878,0.5137329697608948,0.08637125045061111,0.010288616642355919,0.05984434112906456,0.008281097747385502,0.006769638974219561
530,I slept on the couch and it was uncomfortable.  I did not get to sleep quickly and I kept waking up.  I thought about how terrible my life is while trying to sleep.,0.8913300037384033,0.0054565309546887875,0.009524693712592125,0.011565925553441048,0.9809549450874329,0.018973568454384804,0.009772098623216152,0.624396026134491,0.020660962909460068,0.7261828184127808,0.5491538047790527
531,friends make our journey of life easier they are a true source of joy to us.,0.021197402849793434,0.9937014579772949,0.9731489419937134,0.8161501288414001,0.012661444954574108,0.08652031421661377,0.36973726749420166,0.009628504514694214,0.05715025216341019,0.006480558775365353,0.00916844792664051
532,This morning I stopped onm the way to work at my usual place to get my coffee and a breakfast sandwich and this time I also got something new called a french toast stick which ended up being quite good so I will get that again it was great,0.024058770388364792,0.99616938829422,0.8645890951156616,0.25293928384780884,0.0061822813004255295,0.2381451278924942,0.11474618315696716,0.005894154775887728,0.12022745609283447,0.009800859726965427,0.011610114946961403
533,"I had a really good time last night, After I got home from work I went over and hung out with my friend Lisa. We had a great time just hanging out and having a drink and talking.",0.017562322318553925,0.9972010850906372,0.7738593816757202,0.8193199634552002,0.019378595054149628,0.11424551904201508,0.1062387004494667,0.009742028079926968,0.05685853585600853,0.009066121652722359,0.007678467780351639
534,I like to eat so food made me feel good.,0.019467296078801155,0.9966037273406982,0.915679931640625,0.48844242095947266,0.017110640183091164,0.10115530341863632,0.08712651580572128,0.00935935229063034,0.046939339488744736,0.008153161965310574,0.006660246755927801
535,"Food is necessary to not starve to death. I made some soup. It wasn't great, but it was relatively fast, and was pretty good for the amount of time, effort, and money I put into it.",0.010726086795330048,0.9278743863105774,0.9676556587219238,0.015915343537926674,0.027205701917409897,0.2594608664512634,0.10899367928504944,0.02232726849615574,0.04219807684421539,0.024850549176335335,0.0215116199105978
536,The second most salient thing for me yesterday was how I relaxed after work yesterday by taking a long walk home. It's about five miles from my work place to my home and I decided to walk it yesterday because I find walking really relaxing and uplifting. It cheered up my feelings and made me feel a bit more motivated to continue on. I enjoyed how tired I felt when I finally got home and I was able to just relax and watch TV all evening when I finally did arrive.,0.013262000866234303,0.9929787516593933,0.9203777313232422,0.16008654236793518,0.02082058973610401,0.10336678475141525,0.07785982638597488,0.007871309295296669,0.04515579715371132,0.006200013682246208,0.004427154548466206
537,I am fairly committed to the gym and i would say it's the second most important thing I do. I had a pretty solid workout and overall felt satisfied.,0.029892396181821823,0.9912733435630798,0.9648124575614929,0.1450491100549698,0.009127099066972733,0.16315530240535736,0.16358105838298798,0.008334549143910408,0.04946160688996315,0.0063780685886740685,0.0076583256013691425
538,"I used to weigh 100 pounds more than I do now, exercise is a very important thing to me.  It is a real priority in my life, and I make sure to get it done every day.  It just feels good.",0.03296586126089096,0.9853531718254089,0.9801174998283386,0.12178851664066315,0.017206864431500435,0.23655875027179718,0.2516278922557831,0.013688292354345322,0.05171843618154526,0.006467931438237429,0.006310009863227606
539,I worked out yesterday and was able to accomplish both my aerobic and weightlifting goals so for that reason I felt I had a satisfying workout.,0.03715633973479271,0.9930822849273682,0.949241578578949,0.15198266506195068,0.008496499620378017,0.20190194249153137,0.14982864260673523,0.0083014452829957,0.0710395947098732,0.006423761136829853,0.008285930380225182
540,My family is always there for me. I am proud that I have them and we have each other. We can count on each other when times are hard,0.037492718547582626,0.991054356098175,0.9624594449996948,0.9320589303970337,0.02442614547908306,0.054306063801050186,0.38402456045150757,0.015823448076844215,0.048342082649469376,0.010185779072344303,0.0125254075974226
541,"The most salient aspect of my day during the afternoon, was spent with a close friend at a nearby coffee shop. I felt very relaxed and at ease enjoying a lovely exchange.",0.016252679750323296,0.9959442019462585,0.9053782224655151,0.39909666776657104,0.012787201441824436,0.06611752510070801,0.08294105529785156,0.006478434428572655,0.05098063498735428,0.00839913822710514,0.007548841647803783
542,I feel so lucky to have a husband and partner that is there for me and also takes care of my mother. So so lucky,0.031214233487844467,0.9951716065406799,0.8658398389816284,0.9424906373023987,0.01601564511656761,0.05590197443962097,0.18994610011577606,0.013371090404689312,0.0492100864648819,0.01686987839639187,0.017146170139312744
