,Text,joy,optimism,love,trust,anticipation,surprise,sadness,anger,fear,pessimism,disgust
172,From God we have come and to God we must return.,0.8411465287208557,0.978008508682251,0.20661914348602295,0.44315093755722046,0.12091298401355743,0.016365278512239456,0.03380318358540535,0.019265176728367805,0.020460344851017,0.022076519206166267,0.01214770320802927
173,"If you would take, you must first give, this is the beginning of intelligence.",0.3639286458492279,0.8837934136390686,0.01703621819615364,0.18782176077365875,0.34375667572021484,0.015016751363873482,0.03016231209039688,0.03712107613682747,0.015578138642013073,0.027220945805311203,0.025947030633687973
174,"Don't live to fight, fight to live.",0.12105362117290497,0.9587734341621399,0.021792663261294365,0.24795135855674744,0.1786370873451233,0.009171017445623875,0.15882909297943115,0.07363271713256836,0.08112186193466187,0.11222304403781891,0.047637179493904114
175,Success equals achievement and achievements equal to happiness. That's the universal truth.,0.9537100791931152,0.9705571532249451,0.1775505095720291,0.2702392637729645,0.10228169709444046,0.01953566074371338,0.01739135943353176,0.018151016905903816,0.012114187702536583,0.011376334354281425,0.01093909703195095
176,"You'll never know until you try it
You don't have to keep it quiet
And I know it makes you nervous
But I promise you, it's worth it
To show 'em everything you kept inside
Don't hide, don't hide
Too shy to say, but I hope you stay
Don't hide away
Come out and play",0.5546097755432129,0.9543634057044983,0.05654929205775261,0.29790470004081726,0.3035869002342224,0.029106704518198967,0.023379070684313774,0.020744170993566513,0.7932575345039368,0.03716122731566429,0.01581236533820629
177,You gotta be careful: don't say a word to nobody about nothing anytime ever.,0.02949809841811657,0.8736070394515991,0.009156795218586922,0.1984190046787262,0.3079829216003418,0.013135207816958427,0.10196039825677872,0.25562798976898193,0.12919571995735168,0.1577255129814148,0.1362757533788681
178,"If you truly love nature, you will find beauty everywhere.",0.983193039894104,0.9559471011161804,0.712630569934845,0.29077818989753723,0.057184215635061264,0.024990523234009743,0.020153751596808434,0.014423390850424767,0.015237069688737392,0.013125940226018429,0.010026371106505394
179,"When I fall in love, it will be forever.",0.9822790622711182,0.8328521251678467,0.913131058216095,0.20220892131328583,0.04899689182639122,0.03507735952734947,0.032427676022052765,0.014303203672170639,0.018854480236768723,0.016657602041959763,0.012904501520097256
180,"I really am… shinobi trash. But the one thing I still learned is this. That void is something that everyone helps you fill. Just because you face adversity and hardships, is no reason to give up on this world. A person willing to throw away all those memories… of their friends and comrades, will never find peace of mind. Resorting to something like that isn't going to bury that hole. If you persevere and endure, someone will be there to support you!",0.24959492683410645,0.9705420136451721,0.03918496146798134,0.2578858435153961,0.14951173961162567,0.008871699683368206,0.28199848532676697,0.032295338809490204,0.04490717500448227,0.1137334480881691,0.03027496300637722
181,"If you can make it through the night, there's a brighter day.",0.9228194952011108,0.9808781147003174,0.13683153688907623,0.3535708785057068,0.15353195369243622,0.019123012199997902,0.022470852360129356,0.0180120300501585,0.019978273659944534,0.015144974924623966,0.01065303385257721
182,Anyone who has never made a mistake has never tried anything new.,0.09469427168369293,0.9144834876060486,0.011243675835430622,0.2344590723514557,0.46064186096191406,0.01803983561694622,0.0883396789431572,0.04364926740527153,0.08674704283475876,0.10994967818260193,0.043315839022397995
183,The secret to getting ahead is getting started.,0.8968180418014526,0.9741703271865845,0.09151895344257355,0.38749438524246216,0.2362692952156067,0.025081899017095566,0.01733887940645218,0.02018887549638748,0.021302608773112297,0.014562864787876606,0.011401713825762272
184,You have to be true to who you are.,0.2429783195257187,0.9406136870384216,0.03627835959196091,0.3550747334957123,0.4366603195667267,0.016779014840722084,0.06204758957028389,0.026223644614219666,0.05288489907979965,0.061233676970005035,0.022447478026151657
185,"Reading is the greatest thing ever, I've read alot that I know what very few people know… That the stars in the night sky are suns and that there are earth-like planets orbiting those stars, meaning there are other planets like earth out there… Reading is great",0.9892832040786743,0.8796335458755493,0.3423144817352295,0.14570088684558868,0.10569509863853455,0.050731949508190155,0.00914741214364767,0.015346106141805649,0.009669546037912369,0.00635480647906661,0.012335188686847687
186,Do not feel ashamed to forgive and forget.,0.12813368439674377,0.9295454025268555,0.03979092463850975,0.1825472116470337,0.14617763459682465,0.00918895285576582,0.6186687350273132,0.024046389386057854,0.06764636933803558,0.24149152636528015,0.03465810790657997
187,I would rather die of passion than of boredom.,0.13046546280384064,0.3156982958316803,0.0189360324293375,0.023724807426333427,0.09622027724981308,0.011890564113855362,0.9136779308319092,0.0366690456867218,0.029472284018993378,0.40037158131599426,0.11026861518621445
188,Art is to console those who are broken by life.,0.3961902856826782,0.9343821406364441,0.057546231895685196,0.13446000218391418,0.09546401351690292,0.00816679373383522,0.5516859889030457,0.022363603115081787,0.017887583002448082,0.12479761242866516,0.029737358912825584
189,"As we tell stories about the lives of others, we learn how to imagine what another creature might feel in response to various events. At the same time, we identify with the other creature and learn something about ourselves.",0.6143507361412048,0.9123199582099915,0.044602397829294205,0.2371918112039566,0.5869939923286438,0.02837362512946129,0.0772429034113884,0.007097688037902117,0.046575989574193954,0.04282623156905174,0.011628367006778717
190,"there is a place in the heart that
will never be filled

a space

and even during the
best moments
and
the greatest times
times

we will know it

we will know it
more than
ever

there is a place in the heart that
will never be filled
and

we will wait
and
wait

in that space.",0.3628043532371521,0.9556558132171631,0.056748244911432266,0.24848626554012299,0.2223643958568573,0.009704090654850006,0.21767790615558624,0.01367176417261362,0.034928977489471436,0.09569866210222244,0.017988968640565872
191,"Listen, smile, agree, and then do whatever the fuck you were gonna do anyway",0.404831200838089,0.166108638048172,0.015252559445798397,0.02049078978598118,0.07648147642612457,0.018238624557852745,0.051976557821035385,0.958516001701355,0.005325037520378828,0.020424285903573036,0.7666164040565491
192,We have the choice to use the gift of our life to make the world a better place--or not to bother,0.40560510754585266,0.978050947189331,0.037022680044174194,0.3081676661968231,0.18760426342487335,0.009626762010157108,0.10409339517354965,0.032612595707178116,0.038849323987960815,0.05918615311384201,0.025362512096762657
193,I love walking in the rain because no one can see me crying,0.9423363208770752,0.4312796890735626,0.918407678604126,0.14117039740085602,0.033755943179130554,0.051866184920072556,0.6290757656097412,0.02017383649945259,0.04266589507460594,0.06973902881145477,0.037302520126104355
194,"If I got rid of my demons, I’d lose my angels.",0.11530392616987228,0.8544808626174927,0.02754100412130356,0.1008584201335907,0.13078990578651428,0.00719540985301137,0.7071447372436523,0.02195843867957592,0.07266362756490707,0.2616940438747406,0.04095106199383736
195,Only God can judge me now,0.5444085001945496,0.9797871112823486,0.09113094955682755,0.49812883138656616,0.16639085114002228,0.017312008887529373,0.04385727271437645,0.030214553698897362,0.0473637729883194,0.03341197967529297,0.01775193214416504
196,"Columbus was not the first one to discover America, only the first to patent it.",0.19262665510177612,0.17890401184558868,0.01202370971441269,0.0536341518163681,0.45606371760368347,0.06839113682508469,0.040215689688920975,0.03825187310576439,0.023767676204442978,0.0275960024446249,0.051764409989118576
197,"Don't feel bad when you meet disappointment, it prepares you for an extraordinary ending",0.27776309847831726,0.9797108769416809,0.04066803678870201,0.2789822816848755,0.12976574897766113,0.009828615933656693,0.2054080367088318,0.03966612368822098,0.09044459462165833,0.10110402852296829,0.030188852921128273
198,"You can spend minutes, hours, days, weeks, or even months over-analyzing a situation; trying to put the pieces together, justifying what could've, would've happened… or you can just leave the pieces on the floor and move on.",0.05307634174823761,0.5768641233444214,0.002862456487491727,0.04197040572762489,0.3830045163631439,0.02200031280517578,0.15151472389698029,0.3439992070198059,0.028196388855576515,0.13508492708206177,0.34438955783843994
199,"I put my heart and soul into my work, and I have lost my mind in the process.",0.1578918844461441,0.8942557573318481,0.05181973800063133,0.16819757223129272,0.22636866569519043,0.011076071299612522,0.6509687304496765,0.008987309411168098,0.18355321884155273,0.2546350359916687,0.019349640235304832
200,"All I feel are the assaults of apprehension and terror at the thought that I am the only one who is entirely unlike the rest. It is almost impossible for me to converse with other people. What should I talk about, how should I say it? - I don't know.",0.01644325442612171,0.020350640639662743,0.008776606991887093,0.010991984978318214,0.08924737572669983,0.03019638918340206,0.36081016063690186,0.08170025050640106,0.9786376357078552,0.2830546498298645,0.16663122177124023
201,"Everything was already predestined by God, that is why Jesus saw the people’s ignorance.",0.14016027748584747,0.9350941181182861,0.021646667271852493,0.2717120051383972,0.1711805760860443,0.010654130019247532,0.06465573608875275,0.3675568699836731,0.033550553023815155,0.06321442127227783,0.13803420960903168
202,"Let it go, you've got to forget about revenge. Believe me, in this work I've met a lot of guys who feel the way you do. Trust me, for those who follow the path of revenge, it never ends well. You'll only tear yourself apart and even if you succeed with your revenge, what would you have then... nothing, emptiness.",0.03954561427235603,0.8059160113334656,0.01112278364598751,0.1319563388824463,0.18452799320220947,0.013024387881159782,0.1946919560432434,0.8142572641372681,0.09183237701654434,0.21560727059841156,0.4733934700489044
203,"Bodies have their own light which they consume to live: they burn, they are not lit from the outside.",0.0531073734164238,0.14970771968364716,0.0044451565481722355,0.014428718015551567,0.16004246473312378,0.011330914683640003,0.34020495414733887,0.16815882921218872,0.011650336906313896,0.13028483092784882,0.22106079757213593
204,"The secret of spiritual success is a hunger that persists…It is an awful condition to be satisfied with one’s spiritual attainments…God was and is looking for hungry, thirsty people.",0.051711805164813995,0.7996343970298767,0.016630614176392555,0.07402099668979645,0.08255542814731598,0.005985885858535767,0.7321901917457581,0.07331173866987228,0.08003638684749603,0.3423594832420349,0.10529226064682007
205,One book makes a complete religion. Let the future authors aim for quality rather than quantity.,0.5616451501846313,0.9355909824371338,0.02925998717546463,0.2695423364639282,0.3752119839191437,0.018859628587961197,0.024406826123595238,0.03039061464369297,0.014674738049507141,0.022060144692659378,0.020041925832629204
206,Magick is the Science and Art of causing Change to occur in conformity with Will.,0.24023476243019104,0.8627493977546692,0.014551679603755474,0.17570632696151733,0.36226606369018555,0.01484256237745285,0.03498442471027374,0.062397025525569916,0.01506901066750288,0.03584924340248108,0.037934720516204834
207,Play Mozart in memory of me— and I will hear you.,0.9491021633148193,0.8882964253425598,0.45830363035202026,0.263361394405365,0.2722015082836151,0.031974371522665024,0.12046010792255402,0.004265471361577511,0.02297039143741131,0.028504211455583572,0.007171254605054855
208,Serious tweet: we all must learn to be happy with being alone; that is when things begin to change.,0.5720723271369934,0.9288249015808105,0.062251485884189606,0.1200825572013855,0.10952398926019669,0.008721054531633854,0.45306238532066345,0.015234343707561493,0.013737066648900509,0.0882108062505722,0.024748841300606728
209,You can not open the mind of another if you do not have an open mind yourselves.,0.26002469658851624,0.9382178783416748,0.021805360913276672,0.2394527941942215,0.299606591463089,0.010993871837854385,0.060806754976511,0.031028039753437042,0.028679588809609413,0.050884753465652466,0.025609778240323067
210,"What about sunrise, what about rain?
What about all the things that you said we were to gain?
What about flowering fields, is there a time?
What about all the dreams that you said was yours and mine?",0.846612274646759,0.7014643549919128,0.07697318494319916,0.10749716311693192,0.44470033049583435,0.03738202527165413,0.11027324944734573,0.005039815790951252,0.010864286683499813,0.029704079031944275,0.012313230894505978
211,"The deepest secret is that life is not a process of discovery, but a process of creation. You are not discovering yourself, but creating yourself anew. Seek, therefore, not to find out Who You Are, seek to determine Who You Want to Be.",0.5108975768089294,0.9731954336166382,0.046333033591508865,0.36569929122924805,0.31085771322250366,0.014549655839800835,0.050872717052698135,0.018002960830926895,0.043440427631139755,0.03935914859175682,0.015286000445485115
212,Why are women… so much more interesting to men than men are to women?,0.7494370937347412,0.1077171117067337,0.05822685733437538,0.08882565796375275,0.7120671272277832,0.37097403407096863,0.03356446325778961,0.049705296754837036,0.017275111749768257,0.021114269271492958,0.06921933591365814
213,Big Brother is Watching You.,0.1984315663576126,0.26392704248428345,0.01714146137237549,0.08626608550548553,0.5768826007843018,0.08186744153499603,0.02236839197576046,0.020197903737425804,0.6325529217720032,0.03887566924095154,0.028014179319143295
214,"I never said to be like me, I say to be like you and make a difference.",0.9133891463279724,0.9793639779090881,0.16915951669216156,0.4725276827812195,0.2424297332763672,0.02786385640501976,0.01716073788702488,0.019805269315838814,0.021414322778582573,0.01511785201728344,0.01054345816373825
215,There is no spectacle on earth more appealing than that of a beautiful woman in the act of cooking dinner for someone she loves.,0.986984133720398,0.7569725513458252,0.8723872303962708,0.1379241645336151,0.05153674632310867,0.043138694018125534,0.023834113031625748,0.013934197835624218,0.014059442095458508,0.011960315518081188,0.014227781444787979
216,To be beautiful means to be yourself. You don’t need to be accepted by others. You need to accept yourself.,0.8990498781204224,0.9776604175567627,0.2103308141231537,0.39999449253082275,0.16002416610717773,0.017213018611073494,0.033451490104198456,0.014858678914606571,0.017346926033496857,0.01845829002559185,0.010279211215674877
217,In my case such an expression as 'to be fallen for' or even 'to be loved' is not in the least appropriate; perhaps it describes the situation more accurately to say that I was 'looked after.,0.4981243908405304,0.5854780077934265,0.09243210405111313,0.06611695885658264,0.14599451422691345,0.016693593934178352,0.7852591872215271,0.010197843424975872,0.01676160655915737,0.15357919037342072,0.03383159264922142
218,Accuse the other side of that which you are guilty.,0.023191414773464203,0.2656693756580353,0.0032137183006852865,0.027903418987989426,0.12367738783359528,0.007454378064721823,0.1133681982755661,0.7249231934547424,0.0248943530023098,0.07688704878091812,0.4329221248626709
219,"I am the Lizard King, I can do anything!",0.9213056564331055,0.9682425856590271,0.10998283326625824,0.40651312470436096,0.30946293473243713,0.03649026155471802,0.011740355752408504,0.028761832043528557,0.021911950781941414,0.012730670161545277,0.014206022955477238
220,Music makes things hurt less.,0.4073469042778015,0.9519156217575073,0.056093499064445496,0.14006656408309937,0.06812594830989838,0.007180633954703808,0.44227173924446106,0.04272742196917534,0.02078847400844097,0.0985196903347969,0.038227956742048264
221,"If teardrops could be bottled
There'd be swimming pools filled by models
Told a tight dress is what makes you a whore
If ""I love you"" was a promise
Would you break it, if you're honest
Tell the mirror what you know she's heard before
I don't wanna be you anymore",0.24975532293319702,0.16403724253177643,0.010569222271442413,0.013771995902061462,0.09944704174995422,0.02071322873234749,0.39408305287361145,0.7170746922492981,0.0067778644151985645,0.09623100608587265,0.6478285789489746
222,"So you're a tough guy
Like-it-really-rough guy
Just-can't-get-enough guy
Chest-always-so-puffed guy
I'm that bad type
Make-your-mama-sad type
Make-your-girlfriend-mad type
Might-seduce-your-dad type
I'm the bad guy, duh
I'm the bad guy",0.03259894624352455,0.0681820809841156,0.004518790636211634,0.006639404222369194,0.03765382245182991,0.009949271567165852,0.8796846866607666,0.5777186751365662,0.024897681549191475,0.3677454888820648,0.5870891213417053
223,"I can write the saddest poem of all tonight. I loved her, and sometimes she loved me too.",0.916706919670105,0.5637180805206299,0.920015275478363,0.2122184932231903,0.04009159654378891,0.04763761907815933,0.6732490062713623,0.01892458274960518,0.038047291338443756,0.08616705238819122,0.033268824219703674
224,My garden is my most beautiful masterpiece,0.9886799454689026,0.8943743705749512,0.759441077709198,0.17167747020721436,0.04726439714431763,0.032658156007528305,0.01595185324549675,0.014654080383479595,0.012292441911995411,0.010107242502272129,0.01211297232657671
225,"For every book you buy, you should buy the time to read it.",0.8621895909309387,0.9325869083404541,0.07200611382722855,0.28171274065971375,0.4012886583805084,0.026046890765428543,0.022453317418694496,0.013889918103814125,0.012198681943118572,0.014831293374300003,0.011043231002986431
226,"I will show you the way
To Africa comes Santa Claus
and before Paris stands Mickey Mouse.",0.8820867538452148,0.8701571226119995,0.06465402245521545,0.23545214533805847,0.523345410823822,0.038601916283369064,0.013388431631028652,0.014126922003924847,0.016844796016812325,0.011935288086533546,0.01135358028113842
227,"I was always fascinated by people who are considered completely normal, because I find them the weirdest of all",0.7289744019508362,0.07537396252155304,0.16392509639263153,0.10453731566667557,0.4740818440914154,0.8620216250419617,0.08958909660577774,0.20193760097026825,0.3703896403312683,0.057002708315849304,0.2948917746543884
228,Adulthood is within the mind and not in age.,0.2580587863922119,0.5849543213844299,0.011912793852388859,0.06519001722335815,0.40374529361724854,0.017495961859822273,0.08204424381256104,0.018632130697369576,0.01311612781137228,0.045060742646455765,0.03024880774319172
229,I don't care what you think unless it is about me.,0.06546210497617722,0.3446975648403168,0.01340652909129858,0.04137978330254555,0.07590968161821365,0.006353047676384449,0.12814803421497345,0.9244905114173889,0.01395290344953537,0.07153249531984329,0.5984057188034058
230,"In other to be a successful leader you must be heartless, heart makes you weak",0.10462149232625961,0.8918084502220154,0.028338400647044182,0.15029267966747284,0.17899933457374573,0.007976331748068333,0.5390506982803345,0.019240524619817734,0.07836659252643585,0.24413453042507172,0.03293786197900772
231,"Peace, love, empathy",0.9705642461776733,0.8795267939567566,0.872887909412384,0.18116514384746552,0.030264418572187424,0.021992553025484085,0.11516032367944717,0.014632719568908215,0.016847465187311172,0.02580530010163784,0.01525658555328846
232,The first true love is always the last one.,0.973271906375885,0.9275724291801453,0.8343338966369629,0.2941284775733948,0.06481011211872101,0.024068113416433334,0.050677988678216934,0.01054264698177576,0.01809188351035118,0.02090569958090782,0.009480888955295086
233,"I was drawn to all the wrong things: I liked to drink, I was lazy, I didn't have a god, politics, ideas, ideals. I was settled into nothingness; a kind of non-being, and I accepted it. I didn't make for an interesting person. I didn't want to be interesting, it was too hard. What I really wanted was only a soft, hazy space to live in, and to be left alone.",0.09936732798814774,0.33775264024734497,0.019477035850286484,0.027210649102926254,0.09129485487937927,0.012246117927134037,0.9384392499923706,0.03586230054497719,0.0273079015314579,0.4701312184333801,0.10043197125196457
234,"The world's a little blurry
Or maybe it's my eyes",0.07710380852222443,0.17321078479290009,0.01641390658915043,0.02154359593987465,0.14618675410747528,0.017710648477077484,0.9028091430664062,0.015895504504442215,0.08124919980764389,0.4374305009841919,0.06216922402381897
235,I don't think there is any truth. There are only points of view.,0.010491066612303257,0.150483176112175,0.0024636646267026663,0.021162038668990135,0.2755243182182312,0.020575527101755142,0.41803932189941406,0.3127952516078949,0.05919143185019493,0.32489293813705444,0.4290734827518463
236,The dictionary is the holy book of the geniuses. It's the only way that you can learn new word(s) daily.,0.918706476688385,0.968089759349823,0.1307481974363327,0.36643412709236145,0.2069491595029831,0.023927081376314163,0.014930595643818378,0.017243642359972,0.017107537016272545,0.01202397607266903,0.010226174257695675
237,I have no special talents. I am only passionately curious.,0.3650658130645752,0.8519772291183472,0.025831313803792,0.18109585344791412,0.6529991030693054,0.028831539675593376,0.0790075734257698,0.007913290522992611,0.09742440283298492,0.06640755385160446,0.014450501650571823
238,"Whatever you know, or don't - only Love is real.",0.9765008687973022,0.9344921708106995,0.8339987397193909,0.2624499201774597,0.04100115969777107,0.0218973271548748,0.034381039440631866,0.015590268187224865,0.015825223177671432,0.016705196350812912,0.011788703501224518
239,"I must have flowers, always, and always.",0.9817513823509216,0.9096945524215698,0.6422924995422363,0.17190943658351898,0.07009139657020569,0.022492162883281708,0.03608190268278122,0.007727380841970444,0.010181069374084473,0.012407326139509678,0.008031527511775494
240,"My brain is only a receiver. In the universe there is a core from which we obtain knowledge, strength, inspiration. I have not penetrated into the secrets of this core, but I know that it exists.",0.8830562829971313,0.9769286513328552,0.11038054525852203,0.3641887307167053,0.18219316005706787,0.018561748787760735,0.022844495251774788,0.01613381877541542,0.019623802974820137,0.01626121997833252,0.010483485646545887
241,"Give me your body and let me love you like I do
Come a little closer and let me do those things to you
This feeling will last forever, baby, that's the truth
Let me be your man so I can love you",0.979026198387146,0.7957355380058289,0.9244291186332703,0.18731631338596344,0.041910141706466675,0.0337086096405983,0.03998712822794914,0.016200242564082146,0.018622227013111115,0.018196890130639076,0.015185439959168434
242,I fall in love with everything I also hate everything. It’s very hard to be a misanthrope and a romantic.,0.2952784597873688,0.022240499034523964,0.05351729318499565,0.011589580215513706,0.0387144610285759,0.05842805281281471,0.7199865579605103,0.8888837099075317,0.0382198691368103,0.1213374063372612,0.8800988793373108
243,"When you feel the last bit of breath leaving their body, you're looking into their eyes. A person in that situation is God!",0.9241007566452026,0.9799448251724243,0.273772656917572,0.4181494116783142,0.10922376811504364,0.017351297661662102,0.026972558349370956,0.015586347319185734,0.021981848403811455,0.016625093296170235,0.010054024867713451
244,Love is like war: easy to begin but very hard to stop.,0.48906055092811584,0.9669402837753296,0.1534269005060196,0.31725212931632996,0.10045068711042404,0.009940111078321934,0.298734188079834,0.014749004505574703,0.05937569588422775,0.08710810542106628,0.01662406697869301
245,I recommend that the Statue of Liberty on the East Coast be supplemented by a Statue of Responsiblity on the West Coast.,0.34778448939323425,0.342068076133728,0.012966583482921124,0.08391720801591873,0.6453595757484436,0.06570646166801453,0.03249431774020195,0.054280415177345276,0.007120906375348568,0.02567627653479576,0.062223028391599655
246,"Some people want it to happen, some wish it would happen, others make it happen.",0.1586841344833374,0.9131995439529419,0.010592969134449959,0.21115469932556152,0.457142174243927,0.01895270310342312,0.04669276997447014,0.06629560887813568,0.04130839556455612,0.05964379012584686,0.048923905938863754
247,Pain is just a consequence of love.,0.6162828207015991,0.9511902928352356,0.2862194776535034,0.28808286786079407,0.06452705711126328,0.01212977059185505,0.5683167576789856,0.018370024859905243,0.028907962143421173,0.1016920953989029,0.022035973146557808
248,"I never cared about the money, that's not why I started acting, and I never liked the fame. The paparazzi culture is more pervasive than it used to be, kind of: 'Let's watch the actor pump gas.' It's nice not to have to worry about bills, though.
It's a cliche that money doesn't buy you happiness, but it does buy you the freedom to live your life the way you want.",0.3400971591472626,0.9345298409461975,0.012467511929571629,0.08560369908809662,0.16577595472335815,0.00739968940615654,0.2340882271528244,0.044039372354745865,0.048596691340208054,0.0884222760796547,0.05311780795454979
249,"I had a dream
I got everything I wanted
But when I wake up, I see
You with me

And you say
As long as I'm here
No one can hurt you
Don't wanna lie here
But you can learn to
If I could change the way that you see yourself
You wouldn't wonder why you hear
""They don't deserve you""",0.17035314440727234,0.774553120136261,0.008309496566653252,0.06997283548116684,0.37446534633636475,0.021861588582396507,0.19415941834449768,0.16956490278244019,0.0397380031645298,0.11721689999103546,0.16707049310207367
250,"Stars,"" she whispered. ""I can see the stars again, my lady.""
A tear trickled down Artemis's cheek. ""Yes, my brave one. They are beautiful tonight.""
Stars,"" Zoe repeated. Her eyes fixed on the night sky. And she did not move again.",0.9509105682373047,0.6203559041023254,0.6574947834014893,0.10695163905620575,0.06883661448955536,0.029501892626285553,0.48399874567985535,0.006128828506916761,0.01745567098259926,0.04519673064351082,0.01431308127939701
251,"You know it's funny, when it rains it pours
they got money for wars, but can't feed the poor.",0.4540335237979889,0.11775953322649002,0.015010185539722443,0.008899788372218609,0.05366656184196472,0.0519997663795948,0.38479483127593994,0.8470620512962341,0.025208022445440292,0.08804886788129807,0.8433976173400879
252,It is never too late to be what you might have been.,0.6145375967025757,0.9804259538650513,0.04320799931883812,0.35516998171806335,0.24417784810066223,0.016061028465628624,0.0442587174475193,0.028354087844491005,0.02925347350537777,0.03318140655755997,0.017568329349160194
253,Don't cry because it's over. Smile because it happened.,0.47660958766937256,0.9425654411315918,0.052822455763816833,0.10990392416715622,0.05949394404888153,0.007878081873059273,0.5070761442184448,0.03868035227060318,0.016164902597665787,0.10012711584568024,0.03969189524650574
254,"Action may not always bring happiness, but there is no happiness without action.",0.7789722681045532,0.9764907360076904,0.06864501535892487,0.2674494981765747,0.1295686513185501,0.01112246885895729,0.04254492372274399,0.021551357582211494,0.01578357443213463,0.023243652656674385,0.014375361613929272
255,Life isn't about how popular you are… What girl or boy you are dating or who you know.Life is about always being true to who you are or what you believe in. Never let anyone convince you that their way is better than your way. In the end all we have is our hearts… and our minds. This is the reason we sing… this is the reason we cry… this is why we live.,0.3526986539363861,0.966788113117218,0.08936463296413422,0.30505698919296265,0.15025410056114197,0.010445422492921352,0.4476777911186218,0.018553143367171288,0.044846851378679276,0.13293786346912384,0.023069744929671288
256,The problem is that everybody treats teenagers like they're stupid.,0.009592327289283276,0.007359897252172232,0.0055610076524317265,0.005542169790714979,0.024389687925577164,0.020281754434108734,0.8098819851875305,0.9584915637969971,0.08827489614486694,0.18716759979724884,0.9541425704956055
257,Part of me is afraid to get close to people because I'm afraid that they're going to leave.,0.017432494089007378,0.025236980989575386,0.015413613058626652,0.012372470460832119,0.058102529495954514,0.01974330097436905,0.6604875326156616,0.05518778786063194,0.9701934456825256,0.4108791947364807,0.11712845414876938
258,The immortality of the soul is that there is no death without life and there is no life after death. Life goes on.,0.5639734864234924,0.9655923843383789,0.06015283241868019,0.20934662222862244,0.11723999679088593,0.0075912922620773315,0.15389995276927948,0.016876230016350746,0.020951151847839355,0.05571366846561432,0.0173670444637537
259,"Economic, social, political, environmental and population development in Thailand have created a series of problems that must be addressed addressesed by education.",0.06894075125455856,0.6926602125167847,0.006543497554957867,0.1035551130771637,0.5452785491943359,0.022960280999541283,0.1348915845155716,0.038124676793813705,0.07896488159894943,0.13344910740852356,0.06624224036931992
260,Talk is cheap. Show me the code.,0.1388581097126007,0.5615421533584595,0.006822597235441208,0.09054947644472122,0.5306732654571533,0.030171724036335945,0.05047247186303139,0.21742387115955353,0.009711457416415215,0.05694136768579483,0.15937866270542145
261,"We do not conquer the lands, we conquer the hearts.",0.2548435628414154,0.9394877552986145,0.030025964602828026,0.28025341033935547,0.28799232840538025,0.011669623665511608,0.05621618032455444,0.032688211649656296,0.03011975809931755,0.05201435461640358,0.02263905666768551
262,Retaliation gets you nothing. Revenge is worthless.,0.01780880056321621,0.05987617373466492,0.004851955454796553,0.010773860849440098,0.04318884760141373,0.007022340316325426,0.2361629754304886,0.9645724892616272,0.02590939961373806,0.08639689534902573,0.8353045582771301
263,Take a lover who looks at you like maybe you are magic.,0.9869760870933533,0.7773771286010742,0.7533140182495117,0.20043206214904785,0.15995904803276062,0.06591469794511795,0.022615091875195503,0.008153583854436874,0.015524571761488914,0.011407089419662952,0.009115028195083141
264,"The secret of sound education is to get each pupil to learn for himself, instead of instructing him by driving knowledge into him on a stereotyped system.",0.2507626414299011,0.8819404244422913,0.01636892557144165,0.262658953666687,0.5330724120140076,0.02214212901890278,0.03276330977678299,0.04470115527510643,0.027080105617642403,0.04041232913732529,0.037447016686201096
265,"I would like to get rid of the homophobes, sexists, and racists in our audience. I know they're out there and it really bothers me.",0.011571885086596012,0.01067710854113102,0.007575176190584898,0.006824044976383448,0.025075901299715042,0.02242252416908741,0.4943130910396576,0.9837680459022522,0.16436845064163208,0.1034025177359581,0.9708167314529419
266,On film you put all your energies into a single glance. ,0.4401305317878723,0.5137535333633423,0.01483768317848444,0.09970860928297043,0.6140865683555603,0.04592374712228775,0.031071392819285393,0.02178647741675377,0.015478876419365406,0.022340824827551842,0.028493717312812805
267,Honesty and frankness make you vulnerable. Be honest and frank anyway!,0.49592775106430054,0.9762411713600159,0.051869239658117294,0.4886728525161743,0.3884468674659729,0.025557588785886765,0.02740050107240677,0.030058031901717186,0.0837598592042923,0.03163238614797592,0.0171244777739048
268,"People are just as wonderful as sunsets if I can let them be… When I look at a sunset, I don’t find myself saying, ""Soften the orange a bit on the right hand corner""… I don’t try to control a sunset. I watch with awe as it unfolds.",0.9794623255729675,0.9474414587020874,0.26969805359840393,0.20075379312038422,0.1293579339981079,0.027270294725894928,0.015148872509598732,0.010430922731757164,0.012836461886763573,0.00836216937750578,0.008337149396538734
269,"Relying upon facts is claiming that you “know it all”, while a genius must go beyond these facts and prove them on his own.",0.098798468708992,0.6633275151252747,0.008635723032057285,0.16318856179714203,0.5153032541275024,0.026662232354283333,0.03420195356011391,0.12796573340892792,0.02174272947013378,0.04743874818086624,0.0870872288942337
270,Any girl can be glamorous. All you have to do is stand still and look stupid.,0.41349998116493225,0.12422299385070801,0.013463270850479603,0.015699729323387146,0.11253581941127777,0.05337299033999443,0.2590274214744568,0.8569042086601257,0.01510660070925951,0.06625602394342422,0.8162466883659363
271,"If you go through life without connecting to people, how much could you call that a life?",0.05278657004237175,0.26961424946784973,0.007914858870208263,0.026596130803227425,0.270262211561203,0.020918995141983032,0.7828706502914429,0.02986724115908146,0.05729133263230324,0.406015008687973,0.09946780651807785
